ID: 1007, Time: Wed 15 Jan 11:54:22 GMT 2025, Temp: 21.59, Pressure: 1009.74
ID: 1005, Time: Wed 15 Jan 11:21:13 GMT 2025, Temp: 27.49, Pressure: 990.83
ID: 1000, Time: Wed 15 Jan 11:43:21 GMT 2025, Temp: 16.51, Pressure: 997.86
ID: 1000, Time: Wed 15 Jan 11:45:27 GMT 2025, Temp: 15.63, Pressure: 961.63
ID: 1005, Time: Wed 15 Jan 11:53:42 GMT 2025, Temp: 29.81, Pressure: 962.59
ID: 1000, Time: Wed 15 Jan 11:41:43 GMT 2025, Temp: 20.77, Pressure: 1049.33
ID: 1007, Time: Wed 15 Jan 12:09:42 GMT 2025, Temp: 19.02, Pressure: 1021.62
ID: 1000, Time: Wed 15 Jan 12:07:21 GMT 2025, Temp: 29.8, Pressure: 1028.38
ID: 1005, Time: Wed 15 Jan 12:10:47 GMT 2025, Temp: 20.94, Pressure: 996.09
ID: 1006, Time: Wed 15 Jan 12:12:53 GMT 2025, Temp: 24.68, Pressure: 1049.28
ID: 1007, Time: Wed 15 Jan 12:06:02 GMT 2025, Temp: 19.44, Pressure: 1010.74
ID: 1007, Time: Wed 15 Jan 11:58:55 GMT 2025, Temp: 19.11, Pressure: 1040.93
ID: 1000, Time: Wed 15 Jan 12:10:33 GMT 2025, Temp: 26.46, Pressure: 957.58
ID: 1005, Time: Wed 15 Jan 12:08:14 GMT 2025, Temp: 27.06, Pressure: 964.23
ID: 1007, Time: Wed 15 Jan 12:00:40 GMT 2025, Temp: 27.41, Pressure: 1034.09
ID: 1000, Time: Wed 15 Jan 11:15:10 GMT 2025, Temp: 26.16, Pressure: 1011.03
ID: 1006, Time: Wed 15 Jan 11:40:53 GMT 2025, Temp: 27.6, Pressure: 1027.61
ID: 1006, Time: Wed 15 Jan 11:43:25 GMT 2025, Temp: 24.49, Pressure: 966.56
ID: 1000, Time: Wed 15 Jan 11:59:42 GMT 2025, Temp: 21.99, Pressure: 980.95
ID: 1007, Time: Wed 15 Jan 11:54:28 GMT 2025, Temp: 21.9, Pressure: 1025.93
ID: 1007, Time: Wed 15 Jan 11:23:48 GMT 2025, Temp: 23.15, Pressure: 957.62
ID: 1007, Time: Wed 15 Jan 11:30:37 GMT 2025, Temp: 29.13, Pressure: 997.23
ID: 1007, Time: Wed 15 Jan 11:21:54 GMT 2025, Temp: 16.45, Pressure: 1044.4
ID: 1007, Time: Wed 15 Jan 11:18:53 GMT 2025, Temp: 24.32, Pressure: 1025.17
ID: 1007, Time: Wed 15 Jan 11:31:07 GMT 2025, Temp: 27.29, Pressure: 1048.21
ID: 1007, Time: Wed 15 Jan 11:48:27 GMT 2025, Temp: 16.14, Pressure: 1025.63
ID: 1005, Time: Wed 15 Jan 12:02:24 GMT 2025, Temp: 29.74, Pressure: 1017.86
ID: 1007, Time: Wed 15 Jan 11:38:47 GMT 2025, Temp: 15.51, Pressure: 1025.27
ID: 1005, Time: Wed 15 Jan 12:11:43 GMT 2025, Temp: 25.3, Pressure: 1007.96
ID: 1005, Time: Wed 15 Jan 11:18:57 GMT 2025, Temp: 20.05, Pressure: 1047.99
ID: 1007, Time: Wed 15 Jan 11:12:37 GMT 2025, Temp: 20.62, Pressure: 964.19
ID: 1005, Time: Wed 15 Jan 11:14:26 GMT 2025, Temp: 23.01, Pressure: 1008.11
ID: 1006, Time: Wed 15 Jan 11:59:28 GMT 2025, Temp: 22.31, Pressure: 1028.62
ID: 1005, Time: Wed 15 Jan 11:52:27 GMT 2025, Temp: 16.4, Pressure: 1047.31
ID: 1005, Time: Wed 15 Jan 11:27:25 GMT 2025, Temp: 23.27, Pressure: 1003.96
ID: 1005, Time: Wed 15 Jan 12:02:37 GMT 2025, Temp: 18.27, Pressure: 1007.11
ID: 1005, Time: Wed 15 Jan 11:28:52 GMT 2025, Temp: 26.4, Pressure: 1017.86
ID: 1006, Time: Wed 15 Jan 11:34:10 GMT 2025, Temp: 24.04, Pressure: 951.93
ID: 1006, Time: Wed 15 Jan 11:39:26 GMT 2025, Temp: 22.65, Pressure: 984.22
ID: 1007, Time: Wed 15 Jan 11:49:31 GMT 2025, Temp: 28.13, Pressure: 969.16
ID: 1007, Time: Wed 15 Jan 11:22:47 GMT 2025, Temp: 24.33, Pressure: 1010.38
ID: 1006, Time: Wed 15 Jan 11:13:59 GMT 2025, Temp: 22.18, Pressure: 986.23
ID: 1007, Time: Wed 15 Jan 12:11:15 GMT 2025, Temp: 19.03, Pressure: 1008.95
ID: 1007, Time: Wed 15 Jan 11:16:31 GMT 2025, Temp: 28.76, Pressure: 969.62
ID: 1007, Time: Wed 15 Jan 12:10:04 GMT 2025, Temp: 25.44, Pressure: 952.0
ID: 1007, Time: Wed 15 Jan 11:27:50 GMT 2025, Temp: 15.9, Pressure: 985.26
ID: 1005, Time: Wed 15 Jan 11:37:39 GMT 2025, Temp: 21.96, Pressure: 962.77
ID: 1006, Time: Wed 15 Jan 11:58:48 GMT 2025, Temp: 21.58, Pressure: 975.64
ID: 1006, Time: Wed 15 Jan 11:25:49 GMT 2025, Temp: 21.18, Pressure: 990.22
ID: 1005, Time: Wed 15 Jan 12:09:01 GMT 2025, Temp: 27.4, Pressure: 1037.29
ID: 1005, Time: Wed 15 Jan 11:38:28 GMT 2025, Temp: 17.21, Pressure: 1017.79
ID: 1006, Time: Wed 15 Jan 11:58:02 GMT 2025, Temp: 18.91, Pressure: 961.42
ID: 1007, Time: Wed 15 Jan 11:37:10 GMT 2025, Temp: 26.98, Pressure: 1013.47
ID: 1007, Time: Wed 15 Jan 11:26:57 GMT 2025, Temp: 27.91, Pressure: 984.39
ID: 1005, Time: Wed 15 Jan 11:58:31 GMT 2025, Temp: 24.86, Pressure: 988.71
ID: 1005, Time: Wed 15 Jan 11:16:58 GMT 2025, Temp: 25.26, Pressure: 1046.48
ID: 1005, Time: Wed 15 Jan 12:02:05 GMT 2025, Temp: 28.2, Pressure: 954.14
ID: 1006, Time: Wed 15 Jan 11:47:45 GMT 2025, Temp: 15.41, Pressure: 1039.71
ID: 1007, Time: Wed 15 Jan 11:24:40 GMT 2025, Temp: 21.8, Pressure: 1002.69
ID: 1000, Time: Wed 15 Jan 11:19:12 GMT 2025, Temp: 17.21, Pressure: 1012.83
ID: 1007, Time: Wed 15 Jan 11:58:10 GMT 2025, Temp: 22.1, Pressure: 1018.36
ID: 1000, Time: Wed 15 Jan 11:32:57 GMT 2025, Temp: 24.39, Pressure: 1044.88
ID: 1000, Time: Wed 15 Jan 11:14:59 GMT 2025, Temp: 16.86, Pressure: 952.26
ID: 1007, Time: Wed 15 Jan 11:57:36 GMT 2025, Temp: 18.92, Pressure: 1037.37
ID: 1000, Time: Wed 15 Jan 12:11:55 GMT 2025, Temp: 25.43, Pressure: 1046.22
ID: 1007, Time: Wed 15 Jan 11:34:02 GMT 2025, Temp: 16.1, Pressure: 1033.23
ID: 1000, Time: Wed 15 Jan 12:07:47 GMT 2025, Temp: 23.04, Pressure: 1017.25
ID: 1007, Time: Wed 15 Jan 12:05:22 GMT 2025, Temp: 23.23, Pressure: 1042.79
ID: 1007, Time: Wed 15 Jan 11:15:09 GMT 2025, Temp: 17.55, Pressure: 1026.25
ID: 1000, Time: Wed 15 Jan 11:26:56 GMT 2025, Temp: 29.75, Pressure: 975.36
ID: 1006, Time: Wed 15 Jan 12:04:53 GMT 2025, Temp: 19.37, Pressure: 992.66
ID: 1000, Time: Wed 15 Jan 11:47:41 GMT 2025, Temp: 23.35, Pressure: 1044.59
ID: 1005, Time: Wed 15 Jan 11:15:29 GMT 2025, Temp: 20.62, Pressure: 1000.42
ID: 1005, Time: Wed 15 Jan 12:05:34 GMT 2025, Temp: 15.73, Pressure: 1001.97
ID: 1000, Time: Wed 15 Jan 11:19:49 GMT 2025, Temp: 19.06, Pressure: 955.07
ID: 1006, Time: Wed 15 Jan 11:25:02 GMT 2025, Temp: 16.3, Pressure: 1017.66
ID: 1006, Time: Wed 15 Jan 11:33:50 GMT 2025, Temp: 18.32, Pressure: 1037.24
ID: 1000, Time: Wed 15 Jan 11:53:03 GMT 2025, Temp: 17.16, Pressure: 957.72
ID: 1000, Time: Wed 15 Jan 11:20:55 GMT 2025, Temp: 16.94, Pressure: 973.13
ID: 1005, Time: Wed 15 Jan 11:14:47 GMT 2025, Temp: 29.24, Pressure: 1000.71
ID: 1005, Time: Wed 15 Jan 11:15:50 GMT 2025, Temp: 29.21, Pressure: 976.02
ID: 1007, Time: Wed 15 Jan 12:01:43 GMT 2025, Temp: 27.06, Pressure: 985.69
ID: 1007, Time: Wed 15 Jan 12:00:04 GMT 2025, Temp: 22.75, Pressure: 959.93
ID: 1006, Time: Wed 15 Jan 11:30:23 GMT 2025, Temp: 24.23, Pressure: 1011.57
ID: 1000, Time: Wed 15 Jan 11:54:49 GMT 2025, Temp: 23.65, Pressure: 981.0
ID: 1006, Time: Wed 15 Jan 11:19:27 GMT 2025, Temp: 19.0, Pressure: 954.91
ID: 1000, Time: Wed 15 Jan 11:20:32 GMT 2025, Temp: 25.3, Pressure: 1021.25
ID: 1000, Time: Wed 15 Jan 11:42:33 GMT 2025, Temp: 27.52, Pressure: 979.27
ID: 1005, Time: Wed 15 Jan 11:26:16 GMT 2025, Temp: 25.27, Pressure: 1007.31
ID: 1006, Time: Wed 15 Jan 11:51:27 GMT 2025, Temp: 26.5, Pressure: 982.59
ID: 1000, Time: Wed 15 Jan 11:57:11 GMT 2025, Temp: 16.57, Pressure: 1038.3
ID: 1005, Time: Wed 15 Jan 11:59:49 GMT 2025, Temp: 21.4, Pressure: 1007.76
ID: 1006, Time: Wed 15 Jan 11:42:50 GMT 2025, Temp: 21.48, Pressure: 969.16
ID: 1006, Time: Wed 15 Jan 11:17:11 GMT 2025, Temp: 25.67, Pressure: 1047.05
ID: 1005, Time: Wed 15 Jan 11:59:58 GMT 2025, Temp: 26.45, Pressure: 1009.61
ID: 1005, Time: Wed 15 Jan 12:08:19 GMT 2025, Temp: 26.82, Pressure: 953.11
ID: 1000, Time: Wed 15 Jan 11:55:29 GMT 2025, Temp: 28.45, Pressure: 985.78
ID: 1005, Time: Wed 15 Jan 11:30:35 GMT 2025, Temp: 26.18, Pressure: 1030.86
ID: 1007, Time: Wed 15 Jan 11:20:21 GMT 2025, Temp: 15.53, Pressure: 985.07
ID: 1005, Time: Wed 15 Jan 11:39:49 GMT 2025, Temp: 17.62, Pressure: 1037.88
ID: 1005, Time: Wed 15 Jan 11:25:22 GMT 2025, Temp: 27.76, Pressure: 1031.56
ID: 1006, Time: Wed 15 Jan 11:46:02 GMT 2025, Temp: 26.71, Pressure: 990.43
ID: 1000, Time: Wed 15 Jan 11:26:29 GMT 2025, Temp: 23.51, Pressure: 1002.84
ID: 1000, Time: Wed 15 Jan 11:31:15 GMT 2025, Temp: 19.88, Pressure: 1006.38
ID: 1007, Time: Wed 15 Jan 11:21:30 GMT 2025, Temp: 20.41, Pressure: 1033.39
ID: 1007, Time: Wed 15 Jan 11:51:45 GMT 2025, Temp: 24.22, Pressure: 1006.14
ID: 1000, Time: Wed 15 Jan 11:50:02 GMT 2025, Temp: 18.06, Pressure: 1044.11
ID: 1000, Time: Wed 15 Jan 11:31:58 GMT 2025, Temp: 22.92, Pressure: 1040.41
ID: 1000, Time: Wed 15 Jan 11:44:50 GMT 2025, Temp: 26.21, Pressure: 964.7
ID: 1006, Time: Wed 15 Jan 11:45:47 GMT 2025, Temp: 27.25, Pressure: 993.63
ID: 1007, Time: Wed 15 Jan 11:10:17 GMT 2025, Temp: 26.53, Pressure: 1041.95
ID: 1006, Time: Wed 15 Jan 12:03:24 GMT 2025, Temp: 17.09, Pressure: 1032.41
ID: 1007, Time: Wed 15 Jan 12:09:25 GMT 2025, Temp: 21.13, Pressure: 1005.5
ID: 1007, Time: Wed 15 Jan 12:04:25 GMT 2025, Temp: 22.82, Pressure: 1039.69
ID: 1006, Time: Wed 15 Jan 11:36:26 GMT 2025, Temp: 20.22, Pressure: 1013.21
ID: 1006, Time: Wed 15 Jan 11:43:17 GMT 2025, Temp: 19.3, Pressure: 1043.08
ID: 1005, Time: Wed 15 Jan 11:13:26 GMT 2025, Temp: 29.49, Pressure: 1000.12
ID: 1006, Time: Wed 15 Jan 11:15:46 GMT 2025, Temp: 20.04, Pressure: 1002.29
ID: 1000, Time: Wed 15 Jan 11:40:58 GMT 2025, Temp: 22.03, Pressure: 966.17
ID: 1006, Time: Wed 15 Jan 11:30:01 GMT 2025, Temp: 27.69, Pressure: 1043.74
ID: 1006, Time: Wed 15 Jan 12:03:35 GMT 2025, Temp: 21.13, Pressure: 1011.17
ID: 1000, Time: Wed 15 Jan 11:42:16 GMT 2025, Temp: 19.53, Pressure: 958.27
ID: 1000, Time: Wed 15 Jan 12:05:21 GMT 2025, Temp: 25.03, Pressure: 1038.28
ID: 1000, Time: Wed 15 Jan 11:33:20 GMT 2025, Temp: 29.78, Pressure: 1038.39
ID: 1006, Time: Wed 15 Jan 11:44:36 GMT 2025, Temp: 23.87, Pressure: 1034.16
ID: 1000, Time: Wed 15 Jan 11:52:47 GMT 2025, Temp: 17.93, Pressure: 992.12
ID: 1006, Time: Wed 15 Jan 11:35:02 GMT 2025, Temp: 25.06, Pressure: 995.77
ID: 1006, Time: Wed 15 Jan 11:55:16 GMT 2025, Temp: 27.1, Pressure: 1049.13
ID: 1007, Time: Wed 15 Jan 12:11:00 GMT 2025, Temp: 24.5, Pressure: 1018.42
ID: 1006, Time: Wed 15 Jan 11:51:14 GMT 2025, Temp: 16.17, Pressure: 1022.5
ID: 1000, Time: Wed 15 Jan 12:01:21 GMT 2025, Temp: 29.47, Pressure: 999.6
ID: 1000, Time: Wed 15 Jan 12:00:55 GMT 2025, Temp: 24.58, Pressure: 988.84
ID: 1007, Time: Wed 15 Jan 11:56:07 GMT 2025, Temp: 26.92, Pressure: 972.54
ID: 1007, Time: Wed 15 Jan 11:43:12 GMT 2025, Temp: 25.11, Pressure: 954.03
ID: 1000, Time: Wed 15 Jan 11:29:14 GMT 2025, Temp: 15.63, Pressure: 1001.97
ID: 1007, Time: Wed 15 Jan 11:15:32 GMT 2025, Temp: 27.43, Pressure: 994.13
ID: 1007, Time: Wed 15 Jan 11:28:42 GMT 2025, Temp: 27.98, Pressure: 1016.0
ID: 1006, Time: Wed 15 Jan 11:18:26 GMT 2025, Temp: 17.51, Pressure: 1010.24
ID: 1000, Time: Wed 15 Jan 12:06:09 GMT 2025, Temp: 16.53, Pressure: 1018.13
ID: 1005, Time: Wed 15 Jan 12:04:09 GMT 2025, Temp: 28.64, Pressure: 970.63
ID: 1006, Time: Wed 15 Jan 11:45:08 GMT 2025, Temp: 28.44, Pressure: 977.67
ID: 1005, Time: Wed 15 Jan 11:24:28 GMT 2025, Temp: 20.18, Pressure: 1047.58
ID: 1007, Time: Wed 15 Jan 11:35:39 GMT 2025, Temp: 17.24, Pressure: 979.09
ID: 1007, Time: Wed 15 Jan 11:20:28 GMT 2025, Temp: 22.81, Pressure: 1048.35
ID: 1007, Time: Wed 15 Jan 11:50:38 GMT 2025, Temp: 19.49, Pressure: 975.36
ID: 1007, Time: Wed 15 Jan 11:34:40 GMT 2025, Temp: 16.21, Pressure: 1012.74
ID: 1006, Time: Wed 15 Jan 11:59:01 GMT 2025, Temp: 23.27, Pressure: 1035.52
ID: 1007, Time: Wed 15 Jan 11:52:38 GMT 2025, Temp: 22.75, Pressure: 1041.6
ID: 1005, Time: Wed 15 Jan 11:22:19 GMT 2025, Temp: 23.31, Pressure: 959.97
ID: 1007, Time: Wed 15 Jan 11:21:09 GMT 2025, Temp: 20.65, Pressure: 1028.06
ID: 1006, Time: Wed 15 Jan 11:54:08 GMT 2025, Temp: 24.32, Pressure: 979.6
ID: 1000, Time: Wed 15 Jan 11:28:36 GMT 2025, Temp: 18.23, Pressure: 1038.43
ID: 1007, Time: Wed 15 Jan 12:12:24 GMT 2025, Temp: 16.7, Pressure: 983.17
ID: 1005, Time: Wed 15 Jan 11:56:50 GMT 2025, Temp: 25.33, Pressure: 950.94
ID: 1000, Time: Wed 15 Jan 11:56:26 GMT 2025, Temp: 24.23, Pressure: 1017.34
ID: 1006, Time: Wed 15 Jan 12:03:17 GMT 2025, Temp: 29.97, Pressure: 965.93
ID: 1000, Time: Wed 15 Jan 12:07:56 GMT 2025, Temp: 28.72, Pressure: 991.63
ID: 1000, Time: Wed 15 Jan 11:40:21 GMT 2025, Temp: 25.29, Pressure: 1031.05
ID: 1000, Time: Wed 15 Jan 11:16:18 GMT 2025, Temp: 29.75, Pressure: 991.34
ID: 1007, Time: Wed 15 Jan 12:00:27 GMT 2025, Temp: 22.17, Pressure: 994.11
ID: 1005, Time: Wed 15 Jan 11:31:16 GMT 2025, Temp: 23.89, Pressure: 1039.75
ID: 1006, Time: Wed 15 Jan 11:17:53 GMT 2025, Temp: 20.37, Pressure: 1034.03
ID: 1006, Time: Wed 15 Jan 11:28:08 GMT 2025, Temp: 22.85, Pressure: 1016.13
ID: 1006, Time: Wed 15 Jan 11:47:22 GMT 2025, Temp: 20.84, Pressure: 1010.5
ID: 1005, Time: Wed 15 Jan 11:46:25 GMT 2025, Temp: 24.88, Pressure: 1002.61
ID: 1000, Time: Wed 15 Jan 11:46:40 GMT 2025, Temp: 26.13, Pressure: 951.15
ID: 1007, Time: Wed 15 Jan 11:24:36 GMT 2025, Temp: 17.11, Pressure: 983.51
ID: 1000, Time: Wed 15 Jan 12:04:27 GMT 2025, Temp: 20.35, Pressure: 981.19
ID: 1006, Time: Wed 15 Jan 11:23:14 GMT 2025, Temp: 20.16, Pressure: 978.13
ID: 1007, Time: Wed 15 Jan 11:36:10 GMT 2025, Temp: 18.21, Pressure: 961.32
ID: 1005, Time: Wed 15 Jan 11:35:29 GMT 2025, Temp: 19.87, Pressure: 1038.34
ID: 1006, Time: Wed 15 Jan 11:32:18 GMT 2025, Temp: 18.32, Pressure: 1033.26
ID: 1006, Time: Wed 15 Jan 12:07:55 GMT 2025, Temp: 24.11, Pressure: 1006.11
ID: 1006, Time: Wed 15 Jan 12:01:49 GMT 2025, Temp: 27.48, Pressure: 1046.86
ID: 1006, Time: Wed 15 Jan 12:06:37 GMT 2025, Temp: 15.67, Pressure: 953.4
ID: 1000, Time: Wed 15 Jan 11:28:48 GMT 2025, Temp: 23.02, Pressure: 962.61
ID: 1007, Time: Wed 15 Jan 11:49:56 GMT 2025, Temp: 21.71, Pressure: 1043.03
ID: 1006, Time: Wed 15 Jan 11:43:27 GMT 2025, Temp: 24.35, Pressure: 972.6
ID: 1005, Time: Wed 15 Jan 11:47:50 GMT 2025, Temp: 28.42, Pressure: 951.06
ID: 1006, Time: Wed 15 Jan 11:29:38 GMT 2025, Temp: 20.18, Pressure: 972.38
ID: 1007, Time: Wed 15 Jan 11:24:05 GMT 2025, Temp: 15.94, Pressure: 1028.84
ID: 1000, Time: Wed 15 Jan 11:18:35 GMT 2025, Temp: 28.04, Pressure: 1028.93
ID: 1007, Time: Wed 15 Jan 11:11:37 GMT 2025, Temp: 24.38, Pressure: 1003.34
ID: 1000, Time: Wed 15 Jan 11:17:19 GMT 2025, Temp: 27.81, Pressure: 988.7
ID: 1007, Time: Wed 15 Jan 12:13:21 GMT 2025, Temp: 17.73, Pressure: 990.48
ID: 1007, Time: Wed 15 Jan 12:11:24 GMT 2025, Temp: 22.3, Pressure: 996.04
ID: 1005, Time: Wed 15 Jan 11:44:56 GMT 2025, Temp: 28.71, Pressure: 1018.74
ID: 1007, Time: Wed 15 Jan 11:36:51 GMT 2025, Temp: 22.78, Pressure: 977.16
ID: 1000, Time: Wed 15 Jan 11:49:21 GMT 2025, Temp: 20.63, Pressure: 955.98
ID: 1000, Time: Wed 15 Jan 11:38:15 GMT 2025, Temp: 24.16, Pressure: 1025.19
ID: 1005, Time: Wed 15 Jan 11:58:40 GMT 2025, Temp: 21.28, Pressure: 1005.5
ID: 1000, Time: Wed 15 Jan 11:57:32 GMT 2025, Temp: 18.91, Pressure: 1040.17
ID: 1007, Time: Wed 15 Jan 11:53:23 GMT 2025, Temp: 17.65, Pressure: 1008.09
ID: 1000, Time: Wed 15 Jan 11:13:04 GMT 2025, Temp: 18.97, Pressure: 1008.58
ID: 1007, Time: Wed 15 Jan 11:54:50 GMT 2025, Temp: 26.48, Pressure: 1039.71
ID: 1007, Time: Wed 15 Jan 11:31:54 GMT 2025, Temp: 23.12, Pressure: 1009.67
ID: 1006, Time: Wed 15 Jan 11:15:27 GMT 2025, Temp: 19.82, Pressure: 980.3
ID: 1000, Time: Wed 15 Jan 12:02:57 GMT 2025, Temp: 23.56, Pressure: 1037.54
ID: 1007, Time: Wed 15 Jan 11:47:02 GMT 2025, Temp: 27.41, Pressure: 989.56
ID: 1006, Time: Wed 15 Jan 11:10:24 GMT 2025, Temp: 22.3, Pressure: 1002.04
ID: 1006, Time: Wed 15 Jan 12:08:46 GMT 2025, Temp: 18.27, Pressure: 1041.86
ID: 1000, Time: Wed 15 Jan 12:10:16 GMT 2025, Temp: 22.79, Pressure: 1034.93
ID: 1005, Time: Wed 15 Jan 11:51:58 GMT 2025, Temp: 15.13, Pressure: 954.28
ID: 1006, Time: Wed 15 Jan 11:31:38 GMT 2025, Temp: 27.38, Pressure: 1035.96
ID: 1005, Time: Wed 15 Jan 11:55:49 GMT 2025, Temp: 16.46, Pressure: 953.33
ID: 1007, Time: Wed 15 Jan 11:41:34 GMT 2025, Temp: 27.36, Pressure: 993.96
ID: 1006, Time: Wed 15 Jan 11:40:50 GMT 2025, Temp: 25.45, Pressure: 972.36
ID: 1007, Time: Wed 15 Jan 11:41:25 GMT 2025, Temp: 28.54, Pressure: 1042.17
